wv	R0	R1	R2
774.45	86.90701212	68.28963279	88.95157113
774.82	87.83492878	67.83463091	88.2865971
775.18	88.23049372	67.01239154	87.1966527
775.54	89.03737259	66.83117566	87.03450803
775.91	88.61986606	68.96388256	89.94102098
776.27	87.75759283	68.96352166	90.09190918
776.64	89.0097364	69.64777124	90.93170237
777	88.68229588	69.59440853	90.77916677
777.37	87.96450097	69.26880112	90.16861138
777.73	87.76659192	69.41910708	90.33821713
778.09	86.56909169	69.40184996	90.17095941
778.46	88.63119159	70.06708896	90.93260281
778.82	88.9603693	70.93535822	91.87495326
779.19	88.32598051	69.84527704	90.47251033
779.55	90.08528253	71.63493712	92.68685114
779.91	89.48566903	70.83002912	91.54079928
780.28	90.54074561	72.2650122	93.07047047
780.64	90.15431318	72.11801577	92.6879395
781	90.57930114	72.92344735	93.60651576
781.37	89.25957705	71.44600215	91.8349641
781.73	89.50582727	71.81322238	92.16113711
782.09	91.32497808	72.50063795	93.02491777
782.45	91.16722494	72.24634679	92.59666247
782.82	89.52112676	71.52490104	91.74240332
783.18	90.28369158	71.36318249	91.53382193
783.54	88.34309749	69.45303533	89.04721487
783.91	88.42424544	68.72620843	88.21770384
784.27	89.67016108	70.37069068	90.4548174
784.63	89.77913412	70.81743972	91.1960027
784.99	87.57605195	69.70551143	89.76255686
785.36	89.97771674	70.43769037	90.62797529
785.72	86.26733337	69.86222759	89.85327726
786.08	88.2053678	70.0857226	90.1780446
786.44	89.85377184	70.94490386	91.33653109
786.81	90.50934604	71.74039255	92.42864839
787.17	91.23608796	71.87271471	92.40297549
787.53	92.4199545	74.11809497	95.01895574
787.89	91.42841701	72.1767341	92.30882538
788.25	90.04915996	72.1892353	92.07650071
788.61	90.30493419	72.48222819	92.10436418
788.98	90.57896725	72.27370255	91.64759629
789.34	91.57790165	74.04547171	93.74480333
789.7	90.87569227	73.77110062	93.29817175
790.06	91.55918995	74.02106059	93.50519565
790.42	92.23903764	75.07947559	94.58401133
790.78	91.77349845	74.16964476	93.18030851
791.14	91.16698552	74.45715373	93.58739396
791.51	89.6435633	72.98607378	91.65035561
791.87	90.37704299	73.95842257	92.69475901
792.23	88.63503843	72.97616016	91.39694839
792.59	88.78763656	73.66198544	92.23274975
792.95	89.50812637	74.37629256	93.07734877
793.31	90.98338475	75.28371255	94.28366339
793.67	90.51370775	74.29725949	93.06527597
794.03	89.62618305	73.94648319	92.81577944
794.39	91.64288407	75.44420583	94.94782962
794.75	92.46072175	75.18648602	94.98616863
795.11	90.48067368	73.57278476	92.98700912
795.47	88.35902459	72.77568191	91.91671376
795.83	90.22292158	74.2688412	93.86575681
796.19	90.84220816	73.08533418	92.23152999
796.55	90.11073912	73.30407053	92.61082749
796.91	92.41539654	73.82425544	93.24151602
797.27	91.82813383	73.74712832	93.05126001
797.63	91.18626697	73.7912767	93.15190762
797.99	91.14612452	73.39217347	92.7888648
798.35	91.29359641	74.66518883	94.27559941
798.71	92.56626065	75.91538802	95.93533686
799.07	90.71446995	75.18468225	95.0700545
799.43	89.16152341	73.34390846	92.78977953
799.79	90.32922845	73.70619773	93.27112767
800.15	90.44634282	74.34400996	94.05088511
800.51	90.91686365	74.14925517	93.78290286
800.87	90.19318008	75.33484281	95.2439312
801.23	87.49564785	73.65477485	93.19678713
801.59	87.1568774	73.78521827	93.65753724
801.95	86.02514263	74.70806518	95.11784637
802.31	87.92868327	74.76961271	95.43275111
802.66	88.43582547	75.60056003	96.60264974
803.02	85.26588071	73.68933164	94.18589851
