wv	R0	R1	R2
565.35	0.2491827949	2.264591779	4.057671913
565.75	0.2740364437	2.325971187	4.136710254
566.16	0.2952788064	2.409469614	4.223344587
566.56	0.3015005671	2.453210974	4.308996603
566.96	0.3183121171	2.520820031	4.38667518
567.37	0.3400068896	2.568564213	4.458606501
567.77	0.3553917581	2.617641316	4.527075401
568.17	0.3663196982	2.654904381	4.616819041
568.58	0.3662929425	2.698623733	4.697494183
568.98	0.3772918083	2.749765289	4.754524264
569.38	0.4000678675	2.809901107	4.856966648
569.79	0.4200234019	2.866730327	4.957298293
570.19	0.4462715855	2.91452255	5.016629489
570.59	0.4462587148	2.959830017	5.085152218
571	0.4564714689	3.023672356	5.160734097
571.4	0.4786252294	3.112197542	5.249407886
571.8	0.4927125981	3.170179759	5.360931636
572.2	0.5189541508	3.221779287	5.447619606
572.61	0.5206808637	3.27245195	5.524433279
573.01	0.5286145699	3.323346767	5.610332507
573.41	0.5498927039	3.402004632	5.708871585
573.81	0.5603144023	3.476921362	5.805218102
574.22	0.5858644782	3.563047715	5.909422355
574.62	0.6098223106	3.635494439	6.002743869
575.02	0.6416915323	3.720962895	6.095605811
575.42	0.6642260938	3.806684379	6.181209885
575.82	0.6847989224	3.892017883	6.292592769
576.23	0.7066457369	3.988212389	6.412136086
576.63	0.736806578	4.075490451	6.525754346
577.03	0.7615730409	4.159360454	6.649317733
577.43	0.7826451522	4.245707326	6.786949104
577.83	0.8320300365	4.361950989	6.946328951
578.23	0.8619360533	4.438605166	7.069736408
578.64	0.8666218361	4.518101911	7.20474921
579.04	0.8811538584	4.612271041	7.338253585
579.44	0.9249392099	4.713190449	7.487343706
579.84	0.9577205003	4.825545238	7.636382482
580.24	0.9934505361	4.907446294	7.782937371
580.64	1.021888291	5.008037772	7.927718603
581.04	1.025749689	5.099962952	8.072331545
581.45	1.048720617	5.206782465	8.218068785
581.85	1.063784367	5.311450125	8.356971503
582.25	1.115370232	5.42646116	8.520541725
582.65	1.153522538	5.526143573	8.659098497
583.05	1.189327718	5.620345107	8.786006526
583.45	1.210845065	5.721333173	8.925386703
583.85	1.226817187	5.841814387	9.095110144
584.25	1.26238608	5.950289098	9.242138466
584.65	1.270621205	6.047855717	9.383824692
585.05	1.296969208	6.171000215	9.531519165
585.45	1.349588939	6.302527802	9.648678435
585.85	1.38570839	6.430361242	9.803263124
586.25	1.408707588	6.555549851	9.966062401
586.65	1.436926258	6.672864164	10.1337198
587.05	1.474204472	6.813332502	10.27849248
587.45	1.510030247	6.924871485	10.45736297
587.85	1.58305508	7.056084915	10.67201455
588.25	1.629015178	7.170029053	10.84647968
588.65	1.669943462	7.295530705	11.02510278
589.05	1.686815381	7.437822364	11.19659188
589.45	1.717516303	7.592136391	11.3854206
589.85	1.757765307	7.740330187	11.57459066
590.25	1.804167074	7.901456685	11.77138624
590.65	1.863440846	8.042254094	11.98135609
591.05	1.911974563	8.213962094	12.19445032
591.45	1.962410772	8.36566684	12.36977222
591.85	2.015483871	8.536910017	12.57548387
592.25	2.071340279	8.710658933	12.80552575
592.65	2.130558703	8.922045706	13.03073776
593.04	2.200647337	9.099511782	13.21976876
593.44	2.260866971	9.28120406	13.43053438
593.84	2.316743968	9.476136711	13.63877585
594.24	2.392382651	9.695900742	13.84705835
594.64	2.45122514	9.896526318	14.03061569
595.04	2.512563492	10.12187194	14.25899001
595.44	2.593543723	10.34733443	14.48265351
595.84	2.687076205	10.5359863	14.73355711
596.23	2.777531054	10.75928244	14.9674997
596.63	2.846339825	11.00886501	15.19476158
597.03	2.92602268	11.26355795	15.43929901
597.43	3.002681898	11.50633271	15.64801829
597.83	3.064021092	11.76604935	15.84927383
598.22	3.144792224	12.01037748	16.08230104
598.62	3.231324566	12.27967035	16.34878505
599.02	3.333536192	12.53995428	16.6007377
599.42	3.426069105	12.78822151	16.83796792
599.82	3.515489356	13.07216967	17.09208906
600.21	3.630687986	13.37020877	17.32197266
600.61	3.712379126	13.66474801	17.55231454
601.01	3.810949786	13.96401327	17.80975614
601.41	3.891242076	14.26996523	18.04083551
601.8	3.999819042	14.60318486	18.30170876
602.2	4.103852596	14.9393923	18.5776553
602.6	4.201981112	15.28185348	18.84298474
603	4.320028024	15.62106076	19.12863049
603.39	4.457537731	15.95448022	19.40962956
603.79	4.578548537	16.28248625	19.67751192
604.19	4.692433907	16.61585019	19.93687127
604.58	4.822073234	16.93744575	20.19132316
604.98	4.945993821	17.30866078	20.43603318
605.38	5.071841198	17.67233521	20.6805995
605.77	5.186816959	18.0195835	20.89392021
606.17	5.324904374	18.39152738	21.14669068
606.57	5.465284564	18.77800181	21.40630605
606.96	5.600975949	19.14115984	21.69081458
607.36	5.768502302	19.48313098	21.97609607
607.76	5.92434037	19.86322878	22.23924537
608.15	6.094337083	20.2412278	22.51422767
608.55	6.26536377	20.61090993	22.80814286
608.95	6.425188367	20.98555225	23.03412418
609.34	6.597939397	21.36551406	23.2290477
609.74	6.741261619	21.72189679	23.42963304
610.13	6.892314594	22.07814915	23.62019858
610.53	7.060423926	22.44915846	23.8332681
610.93	7.259073093	22.81462332	24.05950818
611.32	7.453688755	23.15179564	24.31014482
611.72	7.63304168	23.48720999	24.5711781
612.11	7.828548274	23.7955117	24.76205799
612.51	8.014979223	24.14180046	24.99262224
612.9	8.219465975	24.4520356	25.22215415
613.3	8.411326724	24.76341478	25.4115967
613.69	8.606581594	25.09767448	25.62522306
614.09	8.807982791	25.40781957	25.81493153
614.48	8.992549424	25.68320469	25.97083269
614.88	9.190806726	25.98021016	26.17218708
615.27	9.393879718	26.21422158	26.31456175
615.67	9.63558973	26.44062918	26.48017541
616.06	9.857304363	26.67782413	26.67081665
616.46	10.10322626	26.92502391	26.8459421
616.85	10.35684491	27.15206864	26.99546982
617.25	10.60242902	27.3423456	27.13716813
617.64	10.82745495	27.57014462	27.26216989
618.04	11.08573518	27.78904878	27.40146091
618.43	11.32919477	27.95029538	27.51681678
618.83	11.57593836	28.11186389	27.67662841
619.22	11.84906002	28.22564525	27.7919177
619.62	12.08941214	28.38629705	27.91370133
620.01	12.37177267	28.47803195	28.03125574
620.4	12.64512033	28.58068132	28.10671461
620.8	12.9139535	28.72276078	28.22049138
621.19	13.20829971	28.79653295	28.35512836
621.59	13.4929055	28.85798457	28.43291794
621.98	13.77647961	28.95835269	28.50448295
622.37	14.05644104	29.04081851	28.61677841
622.77	14.35092482	29.11641303	28.73549436
623.16	14.63305106	29.20626589	28.81878835
623.55	14.92203572	29.26021601	28.95560595
623.95	15.20907073	29.31075248	29.02796505
